Year	Page	Abstract
2001	4	[INVITED SPEAKER] Study Designs to Detect Gene Environment and Gene–Gene Interactions in Oral Clefts
2001	4	Gene-Environment Interaction between Poly(ADP- ribose)polymerase activity, Smoking and Alcohol: A Case-Control Study on Laryngeal Cancer
2001	4	Family-Based Tests of Association in the Presence of Consanguinity
2001	4	Genome-Wide Linkage Analysis of Obesity-Related Traits in the NHLBI Family Heart Study (FHS)
2001	5	Optimized Group Sequential Study Designs for Tests of Genetic Linkage in Complex Diseases
2001	5	Missing Data in Haplotype Analysis
2001	5	DNA Repair and Survival in Patients with Non- Small Cell Lung Cancer
2001	6	Complete Enumeration Methods for Power and IGES-11 Sample-Size Calculations for the Transmission/ Segregation Analysis of Lung Cancer — Results of Disequilibrium Test a Case-Family Study.
2001	6	Power of Sib Pair Analysis of Diseases with Variable Age-of-Onset in the Presence of Gene– Environment Interaction
2001	7	Linkage Analysis of the Respiratory Disturbance Index in African Americans and Caucasians
2001	7	Genetic Epidemiology of Hepatitis Infection in the Brazilian Western Amazon Region.
2001	7	Analysis Of Accumulating Data In Genomewide Studies of Affected Sib Pairs
2001	8	Sufficient Cause Model for Gene–Environment Interaction IGES-71 The Closed Biological Set — A New Approach in Classifying Small Epitopes
2001	8	On Maximizing Multipoint Heterogeneity Lod Statistics over the Genetic Parameter Space Constrained by Sample Prevalence
2001	8	Overparametrization of Linkage Tests for Multifactorial Diseases
2001	9	Using a Multiple Threshold Liabilty Model in MX to Investigate Linkage of Alcohol Dependence and Related Phenotypes in the COGA Data Set
2001	9	Sample Size Requirements to Control for Stochastic Variation in Magnitude and Location of Allele-Sharing Linkage Statistics in Affected Sibling Pairs
2001	9	A Single Nucleotide Polymorphism Genome Scan for a Novel Glomerulocystic Kidney Disease Locus.
2001	10	Grade-of-Membership Sibpair Linkage Analysis Maps IDDM11 to Chromosome 14q24.3-q31
2001	10	Hierarchical Modeling of Linkage Disequilibrium
2001	10	Segregation Analysis of Colorectal Cancer families: Comparison of results from PAP and POINTER.
2001	11	Investigation of Gene–Gene and a Between Gene– Environment Interaction Involving the NAT1 and NAT2 polymorphisms, Associations with Colorectal IGES-138 Cancer/Polyps in the Cleveland Colon Neoplasia Sibling Study: An Improved Score for MCMC Genome Screening
2001	12	Linkage Simulation Enhances Decision Making Strategies for Study of Lung Cancer (LC) Pedigrees.
2001	12	A Multivariate Logistic Model for Computing the Likelihood of a Pedigree Without Loops
2001	12	Fine-Scale Mapping with Incomplete Initial Association
2001	12	Power of Variance Component Linkage Analysis to Detect Quantitative Trait Loci in Inbred Sibships
2001	13	The Impact of Heterogeneity on Meta-Analysis of Genetic Linkage
2001	13	Resampling Methods for Linkage Analysis of Quantitative Traits under Heterogeneity
2001	13	Joint Role of HFE Gene Mutations and Environmental Risk Factors in Hepatocellular Carcinoma
2001	14	Comparison of GxE Interaction Detection Methods
2001	14	Malignant Trigenimal Schwannomas in the Rat: Reevaluation of Strain-Specific Susceptibility using Haplotype Sharing Methods.
2001	14	Familiality Between Free Fatty Acids and Insulin Sensitivity Before and After 20-Weeks Exercise Training: The HERITAGE Family Study.
2001	15	Inconsistent Linkage Results for the Chromosomal Region of the ApoAI-CIII-IV Complex and FCHL: An Ascertainment Effect?
2001	15	Molecular and Statistical Analysis of a Novel Susceptibility Gene for Persistent Hepatitis B Virus Infection.
2001	15	Detecting Genotyping Problems by Excess Rates of Homozygous Genotypes
2001	16	Cancer Risk in Heterozygotes for Ataxia- Telangiectasia (AT).
2001	16	The Sib-TDT Adjusted For Age Of Disease Onset
2001	16	Integrating Sibship Data For Mapping Quantitative Trait Loci
2002	1	ABSTRACTS FROM THE ELEVENTH ANNUAL MEETING OF THE INTERNATIONAL GENETIC EPIDEMIOLOGY SOCIETY
2002	1	A genome-wide scan identifies a major locus predisposing to leprosy
2002	1	A locus on chromosome 2 influences levels of tissue factor pathway inhibitor: results from the GAIT study
2002	2	The limits of fine mapping
2002	2	Interpretation of European celiac disease linkage studies
2002	2	LD in recently isolated dutch population
2002	3	Evidence for a combined prostate-breast cancer susceptibility locus
2002	3	Clinical heterogeneity in genomic scans of hereditary prostate cancer identified by logistic regression
2002	3	Similar genes effect the expression of 5HIAA and HVA in Vervet monkeys
2002	4	Allele-sharing methods in large pedigrees
2002	4	Quantitative trait analysis of angiotensin- converting enzyme (ACE) levels in relation to haplotypes in the ACE gene
2002	4	Exploring haplotype sharing analysis with SNPs in candidate genes using the GAW 12 simulated data
2002	5	Covariate adjustment for haplotype sharing analysis using mantel statistics
2002	5	An alternative approach to the A-test for estimating linkage parameters in the presence of heterogeneity
2002	5	Simultaneous localization of two linked disease susceptibility genes
2002	6	Genome-Wide linkage analysis of Apo-A1 and ApoB in the sedentary state and the response to training: the HERITAGE family study
2002	6	Familial aggregation of asthma-associated quantitative phenotypes in 335 French EGEA families: is there evidence for common genetic determinants?
2002	6	Data mining of QTL by covariate interactions influencing BMI to identify linked subgroups using a tree linkage approach
2002	7	An empirical Bayes approach to assessing potential bias in segregation studies due to stoppage effects
2002	7	SNPs random forests and asthma susceptibility
2002	7	Genetic epidemiology study of complex clinical phenotypes in isolated populations
2002	8	SNP subset selection for genetic association studies
2002	8	Analyses of an SLE genome scan: prioritizing regions for fine mapping
2002	8	Meta analysis of association of SNPs in HPC2 (ELAC2) and prostate cancer
2002	9	Two single nucleotide polymorphisms in the ACE2 locus are associated with cardiovascular disease IGES-26 Single nucleotide polymorphism genome scan localization of a novel glomerulocystic kidney disease locus to chromosome 11p15
2002	9	Using semiparametric association test to detect genetic association in case-control design under structured population
2002	9	Hierarchical modeling of candidate gene markers and haplotypes
2002	10	Case/pseudo-control analysis in genetic association studies: a unified framework for detection of genotype and haplotype associations, gene-gene and gene- environment interactions and parent-of- origin effects.
2002	10	The association of loss of heterozygosity (LOH) in select regions of suspected tumor suppressor genes and survival in squamous cell carcinoma of the head and neck
2002	10	Alzheimer pathogenesis for men and women: the 3-year acceleration in tangle stage found for women and jump in amyloid stage in late middle age are mediated independently by APOE4
2002	11	Association studies in candidate genes: strategies to select SNPs to be tested
2002	11	Racial differences in elevated cancer risk among relatives of early-onset lung cancer cases
2002	11	Within-family analyses of polymorphism effects adjusted for familial factors, with application to CYP17 and breast cancer
2002	12	Multivariate linkage analysis using phenotypes related to the insulin resistance- metabolic disorder
2002	12	Linkage to candidate genes in the Cleveland Colon Neoplasia Sibling Study: the N- acetyltransferase locus and epistatic effects
2002	12	A polymorphism of intron 1 interferon- gamma gene (IFNG) influences immunoglobulin E (IgE) levels in 107 French EGEA families
2002	13	Meta-analysis of linkage studies for complex diseases: a simulation study
2002	13	Genetic variation at the scavenger receptor class B type I (SR-BI) gene locus interacts with diabetes in determining plasma lipids: The Framingham Offspring Study
2002	13	Exploring the phenotype among alcoholic families associated with
2002	14	Testing linkage and gene environment interaction: comparison of different affected sib-pair methods
2002	14	Linkage and genetic heterogeneity indicated for asthma and atopy on chromosomes 8p and 12q in 107 French EGEA families
2002	14	Analytic results for a model of genotypic assortive mating
2002	15	Familial aggregation of several common complex diseases in a Dutch recent genetically isolated population
2002	15	Estimation of genotype relative risks from TDT data with an application to asthma and the ADAM33 gene
2002	15	Calpain-10 gene, physical inactivity and type 2 diabetes mellitus: a possible gene- environment interaction
2002	16	Rapid ordering of multiple loci leading to framework maps
2002	16	Effect of box-cox transformation on power of variance components and Haseman-Elston tests to detect quantitative trait loci
2002	17	Association studies of QTL for multi-allele markers by mixed models
2002	17	An examination of the properties of cumulative meta-analysis when applied to genetic association studies
2002	17	Failure to narrow location of May-Hegglin anomaly (MHA) on chromosome 22 using single nucleotide polymorphism markers (SNPs)
2002	18	Efficient candidate gene study design for association studies in complex diseases
2002	18	Prognosis and molecular genetic research
2002	18	Neuropsychological phenotypes for identifying children with fetal alcohol syndrome
2002	18	Disentangling compound phenotypes and pleiotropic effects in multifactorial diseases using covariate adjustments: FCHL as an example
2002	19	Testing deviations from Hardy-Weinberg equilibrium in the single-locus case
2002	19	The case-only design to detect G E interaction for a survival trait
2002	19	A likelihood-based haplotypic method to estimate the age of rare mutations
2002	20	Non-parametric alternatives for sib-based QTL mapping: some statistical comparisons
2002	20	Detecting disease genes via a new Markov chain Monte Carlo approach for multipoint linkage analysis
2002	20	Evidence of a genetic locus for very-late onset alzheimer disease on chromosome 20
2002	21	Analysis of sulfotransferase 1A2 haplotypes in a colorectal adenoma case-control study
2002	21	Using unconditional analysis in a case-sibling control design increases power to detect gene-environment (G E) interaction
2002	21	Genetic imprinting effects on body mass index in children
2002	22	Haplotype Blocks, haplotype map, and haplotype mapping – the utility of haplotype structure analysis in search for complex disease genes
2002	22	Confirmation of linkage to and evidence of association at SLEB3
2002	23	Genotype-by-age interactions influence normal quantitative variation in platelet- derived growth factor (PDGF) in the San Antonio Family Heart Study
